id|idcvlac|categoria|nombre|nombre_citaciones|nacionalidad|sexo
1595|1369513||NINFA ANDREA FERNANDEZ JOAQUI|NaN|Colombiana|Femenino
1596|1354030|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|OMAR ANDRES RAMOS VALENCIA|NaN|Colombiana|Masculino
1597|327778|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Tomas Omar Zamora Bastidas|NaN|Colombiana|Masculino
1598|398101||Victor Hugo Campo Daza|NaN|Colombiana|Masculino
1664|1275780||Karen Alejandra Rivera Rivera|NaN|Colombiana|Femenino
1599|61425|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Tulio Enrique Rojas Curieux|NaN|Colombiana|Masculino
1600|177784||Axel Alejandro Rojas Martinez|NaN|Colombiana|Masculino
1601|15270|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Cristóbal Gnecco Valencia|NaN|Colombiana|Masculino
1602|1440596||DIANA GRANADOS SOLER|NaN|Colombiana|Femenino
1603|69450|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Elizabeth CASTILLO GUZMAN|NaN|Colombiana|Femenino
1604|1237012||Esteban Díaz Montenegro|NaN|Colombiana|Masculino
1605|1236865||Geny Katerine Gonzales Castaño|NaN|Colombiana|Femenino
1606|873764||Gilma Rios Peñaloza|NaN|Colombiana|Femenino
1607|1668721||Gustavo Adolfo López Añasco|NaN|Colombiana|Masculino
1608|61344|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Hugo PORTELA GUARIN|NaN|Colombiana|Masculino
1609|1455981||John Edison Sabogal Venegas|NaN|Colombiana|Masculino
1610|134864||Kevin Evandro Sánchez Saavedra|NaN|Extranjero - otra|Masculino
1611|1130820||Leidy Consuelo Torres Collazos|NaN|Colombiana|Femenino
1612|87439||Leidy Vanessa Useche Acevedo|NaN|Colombiana|Femenino
1613|1438999||LEONARDO BEJARANO RODRIGUEZ|NaN|Colombiana|Masculino
1614|87841||Leonela Lora Mamián|NaN|Colombiana|
1615|81396||Lilia TRIVIÑO GARZÓN|NaN|Colombiana|Femenino
1616|1384572||Marcela Alejandra Vallejo Quintero|NaN|Colombiana|Femenino
1617|12041|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Marisol Orozco Alvarez|NaN|Colombiana|Femenino
1618|11983||Martha Helena CORRALES CARVAJAL|NaN|Colombiana|Femenino
1619|88566||Robert Fabián Martínez García|NaN|Colombiana|Masculino
1620|258571||Silvia Monroy Álvarez|NaN|Colombiana|Femenino
1621|387320||Socorro Corrales Carvajal|NaN|Colombiana|Femenino
1622|231649|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Viviana BANGUERO CAMACHO|NaN|Colombiana|Femenino
1623|87449||William López Fernández|NaN|Colombiana|Masculino
1624|1522397||Willian Jairo Mavisoy Muchavisoy|NaN|Colombiana|Masculino
1625|87451||Yinna Isabel Ortiz Ordoñez|NaN|Colombiana|Femenino
1626|144240|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Victor Manuel Quintero Florez|NaN|Colombiana|Masculino
1627|881902|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Claudia Milena Hernandez Bonilla|NaN|Colombiana|Femenino
1628|1589782||DIEGO FERNANDO GALVIS CALAMBAS|NaN|Colombiana|Masculino
1629|117644||Manuel Sanin Benavides Piamba|NaN|Colombiana|Masculino
1630|274550||Oscar Josué Calderón Cortés|NaN|Colombiana|Masculino
1631|1369740|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Víctor Fabián Miramá Pérez|NaN|Colombiana|Masculino
1632|738417|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Andrés Mauricio Gómez Sánchez|NaN|Colombiana|Masculino
1633|849626|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Juliana Isabel Sarmiento Castillo|NaN|Colombiana|Femenino
1634|594881||Alejandra MILLER RESTREPO|NaN|Colombiana|Femenino
1635|1397132|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Claudia Liceth Fajardo Hoyos|NaN|Colombiana|Femenino
1636|1602134||Juan Fernando Alvarez Correa|NaN|Colombiana|Masculino
1637|1631530||Luis Felipe Jimenez Chaves|NaN|Colombiana|Masculino
1638|27968||Marcela Ávila Cerón|NaN|Colombiana|Femenino
1639|301876|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jose Andres Calvache España|NaN|Colombiana|Masculino
1640|1373444|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Angela María Merchán Galvis|NaN|Colombiana|Femenino
1641|1377953||Adolfo León tróchez Zuleta|NaN|Colombiana|Masculino
1642|43664||Adrian Ernesto Arroyo Castillo|NaN|Colombiana|Masculino
1643|1588927||Alcibiades Aranda Hoyos|NaN|Colombiana|Masculino
1644|493414||ALEXEI BERNARDO ROJAS DIAZ|NaN|Colombiana|Masculino
1645|142265||ANTONIO VALENCIA CUELLAR|NaN|Colombiana|Masculino
1646|166036||BRAULIO GIOVANNI VELASQUEZ CUASQUEN|NaN|Colombiana|Masculino
1647|1576775||Camilo Cortés Mora|NaN|Colombiana|Masculino
1648|1568344|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|catalina isabel quilindo giraldo|NaN|Colombiana|Femenino
1649|1822894||César Ramiro Pastás Navarrete|NaN|Colombiana|Masculino
1650|123869||DANIEL ALEJANDRO FERNANDEZ BOLAÑOS|NaN|Colombiana|Masculino
1651|134106||DHAYRA KAREM JULIETH BARRETO MONTES|NaN|Colombiana|Femenino
1652|1406985||Edison Alexander Benavides Hernandez|NaN|Colombiana|Masculino
1653|883271||Francisco Agredo Villaquirán|NaN|Colombiana|Masculino
1654|263346||Guillermo Julian SARMIENTO RAMIREZ|NaN|Colombiana|Masculino
1655|1822893||henry muñoz orozco|NaN|Colombiana|Masculino
1656|491110||Iván Fernando Quintero Cifuentes|NaN|Colombiana|Masculino
1657|505978||Jesús Eduardo DIAZ REALPE|NaN|Colombiana|Masculino
1658|1378678||johann smith ceron arias|NaN|Colombiana|Masculino
1659|160030||JORGE MARIO MARULANDA SANCHEZ|NaN|Colombiana|Masculino
1660|868604||Juan Manuel Concha Sandoval|NaN|Colombiana|Masculino
1661|510556||Juan Pablo CAICEDO RIVERA|NaN|Colombiana|Masculino
1662|51723||Juan Sebastian Echeverri Uribe|NaN|Colombiana|Masculino
1663|1657518||Julian Camilo Velasquez Paz|NaN|Colombiana|Masculino
1665|123693||Lia Jasmin Jiménez Ramírez|NaN|Venezolana|Femenino
1666|1403787||Lucía Inés Arroyo Castillo|NaN|Colombiana|Femenino
1667|154831||LUISA FERNANDA GAITAN GUZMAN|NaN|Colombiana|Femenino
1668|97813||Luisa Fernanda Leon Giron|NaN|Colombiana|Femenino
1669|1444879||MARCO ANTONIO MEDINA ORTEGA|NaN|Colombiana|Masculino
1670|1479047||María Ximena Sandoval Daza|NaN|Colombiana|Femenino
1671|1713932||MARIO FERNANDO MALLAMA QUETAMA|NaN|Colombiana|Masculino
1672|11347|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Mario Francisco Delgado Noguera|NaN|Colombiana|Masculino
1673|1378016||Mauricio Perez Espinosa|NaN|Colombiana|Masculino
1674|1378014||Nayibe Salamanca Ragua|NaN|Colombiana|Femenino
1675|510521||Nelson PALECHOR OBANDO|NaN|Colombiana|Masculino
1676|1377551||Olga Lucia Herrera Losada|NaN|Colombiana|Femenino
1677|1524446||Roberth Alexander Ordoñez Ortega|NaN|Colombiana|Masculino
1678|1377298||Rosa Susana Sarzosa Perafan|NaN|Colombiana|Femenino
1679|1479056||william Andres Vargas Garzon|NaN|Colombiana|Masculino
1680|1377292||Ximena Palacios Ramos|NaN|Colombiana|Femenino
1681|963356||Paola Andrea Zambrano Velasco|NaN|Colombiana|Femenino
1682|1436302||Javier Peña Ortega|NaN|Colombiana|Masculino
1683|14135||ALBERTO VALLEJO MOSQUERA|NaN|Colombiana|Masculino
1684|852791||Félix Augusto Cardona Olaya|NaN|Colombiana|Masculino
1685|125636||María del Mar López Rojas|NaN|Colombiana|Femenino
1686|62635||Paula Andrea Pino López|NaN|Colombiana|Femenino
1687|26720||Valentina Andrade Vidal|NaN|Colombiana|Femenino
1688|1354030|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|OMAR ANDRES RAMOS VALENCIA|NaN|Colombiana|Masculino
1689|480592||Maria Veronica Torres Andrade|NaN|Colombiana|Femenino
1690|489654||Adriana GUZMAN VELASCO|NaN|Colombiana|Femenino
1691|1516094|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|ANDRES FELIPE VILLAQUIRAN HURTADO|NaN|Colombiana|Masculino
1692|507962||Angelica Patricia CHAMORRO ARRIETA|NaN|Colombiana|Femenino
1693|12692||Betsy Mercedes Ledezma Chavez|NaN|Colombiana|Femenino
1694|274445||Blanca Sofía Ramírez Rivera|NaN|Colombiana|Femenino
1695|504874||Clara Ines Paz Peña|NaN|Colombiana|Femenino
1696|11561||CRISTINA EUGENIA RESTREPO PUENTES|NaN|Colombiana|Femenino
1697|158037||Diana Maria Martinez Ceron|NaN|Colombiana|Femenino
1698|1337872||Diana Maria Rivera Rujana|NaN|Colombiana|Femenino
1699|893188||Edgar Castro Franco|NaN|Colombiana|Masculino
1700|1695345||FRANKLIN RENE PATIÑO GALINDES|NaN|Colombiana|Masculino
1701|1056271||Giovana Marcella Rosas Estrada|NaN|Colombiana|Femenino
1702|1594752||GUERLIN VLADIMIR ALVAREZ CHAVES|NaN|Colombiana|Masculino
1703|515442||Hector Jaime Mosquera Chamorro|NaN|Colombiana|Masculino
1704|1259563||Isabella URRUTIA ILLERA|NaN|Colombiana|Femenino
1705|501476||Janeth Jimena BURBANO BURBANO|NaN|Colombiana|Femenino
1706|1576137||Jeffry Alexander Hoyos Quisobony|NaN|Colombiana|Masculino
1707|499536||Jerónimo Londoño Prieto|NaN|Colombiana|Masculino
1708|796158|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|LINA MARIA LÓPEZ ROA|NaN|Colombiana|Femenino
1709|1464184||LUIS ALEXANDER PEÑA LOPEZ|NaN|Colombiana|Masculino
1710|545309||Luz Angela Tovar Ruiz|NaN|Colombiana|Femenino
1711|1357557||MARIALUCIA PAZ MEDINA|NaN|Colombiana|Femenino
1712|1423562||Mildreth Rocío Tovar Díaz|NaN|Colombiana|Femenino
1713|515450||Myriam Hormiga Cruz|NaN|Colombiana|Femenino
1714|456594|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Paola Vernaza Pinzon|NaN|Colombiana|Femenino
1715|501484|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Sandra JÁCOME VELASCO|NaN|Colombiana|Femenino
1716|100022||VIVIANA MARCELA CELIS QUINAYÁS|NaN|Colombiana|Femenino
1717|651672||William Cristancho Gomez|NaN|Colombiana|Masculino
1718|348066|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Yexania Yutry Arboleda Moreno|NaN|Colombiana|Femenino
1719|267244||NELSON VIVAS QUILA|NaN|Colombiana|Masculino
1720|347485|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Sandra Morales Velasco|NaN|Colombiana|Femenino
1721|62331||Antonio José Chaguendo Dorado|NaN|Colombiana|Masculino
1722|1521131||Belisario Hincapie Carvajal|NaN|Colombiana|
1723|195561||Carlos Alberto Gonzalez Callejas|NaN|Colombiana|Masculino
1724|1237675||Claudia Lorena Cerón Fernández|NaN|Colombiana|Femenino
1725|1370725|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Críspulo Perea Román|NaN|Colombiana|Masculino
1726|1467296|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Dania Alejandra Fonseca Lopez|NaN|Colombiana|Femenino
1727|40103||Edward Fabian Delgado Maca|NaN|Colombiana|Masculino
1728|18449||Eiver Julián Cotacio Ramos|NaN|Colombiana|Masculino
1729|1484457||elkin robinson rendon chacon|NaN|Colombiana|Masculino
1730|1551734||FABIAN GERARDO MUÑOZ GARCIA|NaN|Colombiana|Masculino
1731|349941||Fabio Alonso Prado Cerón|NaN|Colombiana|Masculino
1732|169151||Ingrit Yohana Rengifo Rengifo|NaN|Colombiana|Femenino
1733|39315||Jesús Gerardo Galindez|NaN|Colombiana|Masculino
1734|1474092||Jhon Freddy Gutierrez Solis|NaN|Colombiana|Masculino
1735|1637639||Jhon Jairo Muñoz Quiceno|NaN|Colombiana|Masculino
1736|1243306||Juliana Isabel Carvajal Tapia|NaN|Colombiana|Femenino
1737|1464030||Leadith Alexandra Gutierrez Velez|NaN|Colombiana|Femenino
1738|697656||Leonidas Alberto Zambrano Sánchez|NaN|Colombiana|Masculino
1739|39603||Lisbeth Rocio Ruíz Mosquera|NaN|Colombiana|Femenino
1740|1408212||Mauricio Efren Sotelo Cabrera|NaN|Colombiana|Masculino
1741|1300121||Michael Peters|NaN|Colombiana|Masculino
1742|44115||Mike Holmes Bastidas Chitan|NaN|Colombiana|Masculino
1743|344150||Noé Albán López|NaN|Colombiana|Masculino
1744|715662||Rosa Lina Acosta Sánchez|NaN|Colombiana|Femenino
1745|1865404||Sara Stephanie Valencia Salazar|NaN|Colombiana|Femenino
1746|1596901||Sirley Carrillo Hernandez|NaN|Colombiana|Femenino
1747|1475003||Victor Andrés Burbano Muñoz|NaN|Colombiana|Masculino
1748|1401769||Yeny Judith Garcés CAICEDO|NaN|Colombiana|Femenino
1749|149503||Yerika Jeslanny Morales Bravo|NaN|Colombiana|Femenino
1750|1378453||CARLOS AUGUSTO MARTINEZ MAMIAN|NaN|Colombiana|Masculino
1751|70076|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luis Guillermo Jaramillo Echeverri|NaN|Colombiana|Masculino
1752|12696||Pedro Anibal Yanza Mera|NaN|Colombiana|Masculino
1753|157473||Clara Ines Cordoba Llanos|NaN|Colombiana|Femenino
1754|1382816||Claudia Constanza Pinzón Romero|NaN|Colombiana|Femenino
1755|122886||Claudia Patricia Burbano Astaiza|NaN|Colombiana|Femenino
1756|1381159||ERIKA ESMERALDA DAVILA CORDOBA|NaN|Colombiana|Femenino
1757|524999||Eugenia Trigo Aza|NaN|Extranjero - otra|Femenino
1758|248827||Francisco Fernando BOHORQUEZ GONGORA|NaN|Colombiana|Masculino
1759|228990||Gerardo Ignacio Naundorf Sanz|NaN|Colombiana|Masculino
1760|772100||Guillermo Rojas Quiceno|NaN|Colombiana|Masculino
1761|884391||Jair Dario CARMONA NARANJO|NaN|Colombiana|Masculino
1762|920231||Jorge Alberto Ortiz Vivas|NaN|Colombiana|Masculino
1763|12700||José Harvey Montoya Pelaéz|NaN|Colombiana|Masculino
1764|862177||LIZZETH MARCELLY TORRES QUINTERO|NaN|Colombiana|Femenino
1765|1439730||María Doralice Giraldo Solarte|NaN|Colombiana|Femenino
1766|480592||Maria Veronica Torres Andrade|NaN|Colombiana|Femenino
1767|1196936||Martha PARADA BERNAL|NaN|Colombiana|Femenino
1768|1036963||Nohora Graciela Martinez Torres|NaN|Colombiana|Femenino
1769|1539869||Paulo Cesar Alegria Peña|NaN|Colombiana|Masculino
1770|862193||Pedro Alejandro Molano Abril|NaN|Colombiana|Masculino
1771|877727||Robinson Meneses Llanos|NaN|Colombiana|Masculino
1772|859591||VICTOR HUGO QUILINDO|NaN|Colombiana|Masculino
1773|861219||Yenny SALAZAR MUÑOZ|NaN|Colombiana|Femenino
1774|702269|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Juan Carlos AGUIRRE GARCÍA|NaN|Colombiana|Masculino
1775|70076|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luis Guillermo Jaramillo Echeverri|NaN|Colombiana|Masculino
1776|1477488||Alexander Luna Nieto|NaN|Colombiana|Masculino
1777|184658||Charlie Stephania Ocaña Calvachy|NaN|Colombiana|Femenino
1778|1382816||Claudia Constanza Pinzón Romero|NaN|Colombiana|Femenino
1779|178554||Cristian Emanuel Arteaga Delgado|NaN|Colombiana|Masculino
1780|1378084||DIANA PATRICIA TRÓCHEZ LÓPEZ|NaN|Colombiana|Femenino
1781|1542330||Edivar Mosquera Caicedo|NaN|Colombiana|Masculino
1782|127780||Elena Isabel Hidalgo Mesias|NaN|Colombiana|Femenino
1783|63975||Eliana Paola Alzate Sánchez|NaN|Colombiana|Femenino
1784|150569||Guillermo Alberto Gurrute Maca|NaN|Colombiana|Masculino
1785|1441499||Howard Sankey|NaN|Colombiana|Masculino
1786|1674033||Hugo Alexander González Palacio|NaN|Colombiana|Masculino
1787|499668|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jairo Vladimir Llano Franco|NaN|Colombiana|Masculino
1788|1587294||JAVIER BERNARDO ESPINEL MENDEZ|NaN|Colombiana|Masculino
1789|540226|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jose Rafael Rosero Morales|NaN|Colombiana|Masculino
1790|1593564||Juan Ignacio Oviedo Pino|NaN|Colombiana|Masculino
1791|1620413||Julieth mayerly chilito castro|NaN|Colombiana|Femenino
1792|1643281||Leidy Meneses Fernández|NaN|Colombiana|Femenino
1793|1412898||Luis Ferney Terán Reinoso|NaN|Colombiana|Masculino
1794|1778336||María Camila Agredo Rivera|NaN|Colombiana|Femenino
1795|480592||Maria Veronica Torres Andrade|NaN|Colombiana|Femenino
1796|63743||Mónica Fernanda Canencio Nates|NaN|Colombiana|Femenino
1797|1562570||Orlando Andrés Ulchur Gómez|NaN|Colombiana|Masculino
1798|660574||Paola Andrea Acosta Nates|NaN|Colombiana|
1799|37632||RAÚL ARTURO LASSO LÓPEZ|NaN|Colombiana|Masculino
1800|436283||Sandra Liliana Chacón Flor|NaN|Colombiana|Femenino
1801|618675||Wilson Espinosa de la Pava|NaN|Colombiana|Masculino
1802|12041|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Marisol Orozco Alvarez|NaN|Colombiana|Femenino
1803|1831972||Alejandro López Vargas|NaN|Colombiana|Masculino
1804|62249||Daian Alexa Muñoz De la Hoz|NaN|Colombiana|Femenino
1805|1527473||Dilian Astrid Querubín González|NaN|Colombiana|Femenino
1806|1562836||elvin alexander paloma joaqui|NaN|Colombiana|Masculino
1807|1508958||José Daniel Dorado Gaviria|NaN|Colombiana|Masculino
1808|1562528||Juan David Arboleda Legarda|NaN|Colombiana|Masculino
1809|1498762||María Teresa Guerrero Bucheli|NaN|Colombiana|Femenino
1810|880515||Rafael Enrique Sarmiento López|NaN|Colombiana|Masculino
1811|1828091||Sandra Lorena Arbeláez Gutiérrez|NaN|Colombiana|Femenino
1812|12866||ROBERT ALFREDO EUSCÁTEGUI PACHÓN|NaN|Colombiana|Masculino
1813|233498|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Stella PINO SALAMANCA|NaN|Colombiana|Femenino
1814|1413839||Aura Ydaly Garzon Diaz|NaN|Colombiana|Femenino
1815|1764353||DIANA CAROLINA BONILLA CÁRDENAS|NaN|Colombiana|Femenino
1816|578142||Dolores Cristina Montaño Arias|NaN|Colombiana|Femenino
1817|626260||Elkin Fernando Sevilla Guzman|NaN|Colombiana|Masculino
1818|12769||Freddy Hernan PISSO RENGIFO|NaN|Colombiana|Masculino
1819|626252||Gerardo JIMENEZ LOPEZ|NaN|Colombiana|Masculino
1820|258008||Ligia Lorena Calvache Calvache|NaN|Colombiana|Femenino
1821|615382||Luis Hernando RINCON BONILLA|NaN|Colombiana|Masculino
1822|351393||Magda AHUMADA PARDO|NaN|Colombiana|Femenino
1823|39631||Miguel Andrés Burbano Collazos|NaN|Colombiana|Masculino
1824|1602132||Paola Euscategui Pino|NaN|Colombiana|Femenino
1825|151289||Santiago Martínez Cadena|NaN|Colombiana|Masculino
1826|859591||VICTOR HUGO QUILINDO|NaN|Colombiana|Masculino
1827|1349975||Víctor Julián Potosí Mosquera|NaN|Colombiana|Masculino
1828|861260||Wilmar ORDOÑEZ BASTIDAS|NaN|Colombiana|Masculino
1829|861219||Yenny SALAZAR MUÑOZ|NaN|Colombiana|Femenino
1830|11347|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Mario Francisco Delgado Noguera|NaN|Colombiana|Masculino
1831|777668||Rosalba Diaz Castro|NaN|Colombiana|Femenino
1832|43664||Adrian Ernesto Arroyo Castillo|NaN|Colombiana|Masculino
1833|1309463||Alejandra Maria RODRIGUEZ GUARIN|NaN|Colombiana|Femenino
1834|1535023||Alexis Antonio Franco Moreno|NaN|Colombiana|Masculino
1835|161497||Alvaro Iván Narváez Gómez|NaN|Colombiana|Femenino
